C00484451|75252|2018|25.4|58|1
C00484451|75252|2018|31.4|78|2
C00484451|75252|2018|50.0|116|3
C00484451|60586|2018|38.0|38|1
C00484451|60586|2018|38.0|76|1
C00484451|98198|2018|40.0|40|1
C00484451|98198|2018|40.0|80|1
C00484451|46033|2018|19.0|19|1
C00484451|46033|2018|19.0|38|1
C00115832|46033|2018|41.599999999999994|88|2
C00115832|46033|2018|61.4|138|3
C00034157|46033|2018|63.8|170|4
C00484451|60453|2018|19.0|19|1
C00484451|75068|2018|130.0|130|1
C00484451|75068|2018|130.0|260|1
C00484451|94517|2018|96.0|96|1
C00484451|94517|2018|95.99999999999999|192|1
C00484451|94517|2018|70.89999999999999|211|2
C00484451|94517|2018|76.6|230|3
C00484451|98604|2018|20.0|20|1
C00484451|98604|2018|20.0|40|1
C00484451|14516|2018|15.0|15|1
C00484451|14516|2018|15.0|30|1
C00484451|75026|2018|25.0|25|1
C00484451|75026|2018|25.0|50|1
C00484451|55403|2018|15.0|15|1
C00484451|55403|2018|15.0|30|1
C00484451|92653|2018|20.0|20|1
C00484451|92653|2018|20.0|40|1
C00484451|98374|2018|38.0|38|1
C00484451|98374|2018|38.0|76|1
C00484451|08831|2018|20.0|20|1
C00484451|08831|2018|20.0|40|1
C00155440|08831|2018|50.8|116|2
C00155440|08831|2018|121.1|249|3
C00155440|08831|2018|166.39999999999998|380|4
C00155440|08831|2018|168.6|458|5
C00155440|08831|2018|264.8|640|6
C00484451|30152|2018|15.0|15|1
C00484451|30152|2018|15.0|30|1
C00034157|30152|2018|145.8|446|2
C00115832|47111|2018|41.0|41|1
C00115832|47111|2018|41.0|82|1
C00115832|47111|2018|53.3|123|2
C00115832|47124|2018|110.0|110|1
C00115832|47124|2018|68.0|160|1
C00115832|33872|2018|20.0|20|1
C00115832|33872|2018|20.0|40|1
C00115832|46143|2018|100.0|100|1
C00115832|46143|2018|100.0|200|1
C00115832|46220|2018|50.0|50|1
C00115832|46220|2018|50.0|100|1
C00115832|46750|2018|272.0|272|1
C00115832|46750|2018|152.29999999999998|373|1
C00115832|46947|2018|157.0|157|1
C00115832|46947|2018|84.19999999999999|210|1
C00115832|47122|2018|24.0|24|1
C00143867|30309|2018|100.0|100|1
C00143867|30309|2018|100.0|200|1
C00143867|30309|2018|130.0|300|2
C00143867|30309|2018|104.0|320|3
C00143867|30309|2018|110.0|340|4
C00143867|30309|2018|116.0|360|5
C00143867|30309|2018|178.0|460|6
C00143867|30309|2018|208.0|560|7
C00143867|30309|2018|238.0|660|8
C00143867|30309|2018|205.0|670|9
C00143867|30309|2018|208.0|680|10
C00143867|30309|2018|211.0|690|11
C00143867|30062|2018|20.0|20|1
C00143867|30062|2018|20.0|40|1
C00143867|30062|2018|26.0|60|2
C00143867|30318|2018|20.0|20|1
C00143867|30318|2018|20.0|40|1
C00143867|30318|2018|26.0|60|2
C00143867|30318|2018|32.0|80|3
C00143867|30318|2018|38.0|100|4
C00143867|30318|2018|44.0|120|5
C00143867|30066|2018|30.0|30|1
C00143867|30066|2018|30.0|60|1
C00143867|30066|2018|39.0|90|2
C00143867|30066|2018|34.0|100|3
C00143867|30066|2018|37.0|110|4
C00143867|30066|2018|40.0|120|5
C00143867|30305|2018|100.0|100|1
C00143867|30305|2018|100.0|200|1
C00143867|30305|2018|130.0|300|2
C00143867|30305|2018|160.0|400|3
C00143867|30305|2018|190.0|500|4
C00143867|30305|2018|220.0|600|5
C00143867|30305|2018|194.0|620|6
C00143867|30305|2018|200.0|640|7
C00143867|30305|2018|206.0|660|8
C00143867|01776|2018|10.0|10|1
C00143867|01776|2018|10.0|20|1
C00143867|01776|2018|13.0|30|2
C00143867|30071|2018|10.0|10|1
C00143867|30071|2018|10.0|20|1
C00143867|30071|2018|13.0|30|2
C00143867|30033|2018|15.0|15|1
C00143867|30033|2018|15.0|30|1
C00143867|30033|2018|19.5|45|2
C00143867|10956|2018|15.0|15|1
C00143867|10956|2018|15.0|30|1
C00143867|10956|2018|19.5|45|2
C00143867|30075|2018|15.0|15|1
C00143867|30075|2018|15.0|30|1
C00143867|30075|2018|19.5|45|2
C00143867|30075|2018|24.0|60|3
C00143867|30075|2018|28.5|75|4
C00143867|30075|2018|33.0|90|5
C00143867|30075|2018|51.5|125|6
C00143867|30075|2018|62.0|160|7
C00143867|30075|2018|72.5|195|8
C00143867|30075|2018|72.5|215|9
C00143867|30075|2018|78.5|235|10
C00143867|30075|2018|84.5|255|11
C00121319|30075|2018|146.5|355|12
C00034157|30075|2018|141.5|405|13
C00143867|30022|2018|20.0|20|1
C00143867|30022|2018|20.0|40|1
C00143867|30022|2018|22.5|55|2
C00143867|30022|2018|27.0|70|3
C00143867|30022|2018|31.5|85|4
C00143867|30022|2018|39.5|105|5
C00143867|30022|2018|42.0|120|6
C00143867|30022|2018|46.5|135|7
C00143867|30022|2018|51.0|150|8
C00434811|30022|2018|66.0|180|9
C00434811|30022|2018|75.0|210|10
C00143867|30132|2018|10.0|10|1
C00143867|30132|2018|10.0|20|1
C00143867|30132|2018|13.0|30|2
C00143867|20175|2018|15.0|15|1
C00143867|20175|2018|15.0|30|1
C00143867|20175|2018|19.5|45|2
C00143867|30005|2018|30.0|30|1
C00143867|30005|2018|30.0|60|1
C00143867|30005|2018|39.0|90|2
C00143867|30005|2018|41.0|110|3
C00143867|30005|2018|47.0|130|4
C00143867|30005|2018|53.0|150|5
C00143867|30084|2018|35.0|35|1
C00143867|30084|2018|35.0|70|1
C00143867|30084|2018|45.5|105|2
C00143867|30317|2018|15.0|15|1
C00143867|30317|2018|15.0|30|1
C00143867|30317|2018|19.5|45|2
C00143867|63128|2018|20.0|20|1
C00143867|63128|2018|20.0|40|1
C00143867|63128|2018|26.0|60|2
C00143867|30067|2018|25.0|25|1
C00143867|30067|2018|25.0|50|1
C00143867|30067|2018|32.5|75|2
C00143867|30329|2018|15.0|15|1
C00143867|30329|2018|15.0|30|1
C00143867|30329|2018|19.5|45|2
C00143867|63368|2018|10.0|10|1
C00143867|63368|2018|10.0|20|1
C00143867|63368|2018|13.0|30|2
C00143867|43227|2018|20.0|20|1
C00143867|43227|2018|20.0|40|1
C00143867|43227|2018|26.0|60|2
C00143867|30064|2018|20.0|20|1
C00143867|30064|2018|20.0|40|1
C00143867|30064|2018|26.0|60|2
C00143867|30064|2018|28.5|75|3
C00143867|30064|2018|33.0|90|4
C00143867|30064|2018|37.5|105|5
C00034157|30064|2018|56.0|140|6
C00143867|20817|2018|20.0|20|1
C00143867|20817|2018|20.0|40|1
C00143867|20817|2018|26.0|60|2
C00345603|20817|2018|266.7|809|3
C00143867|30324|2018|15.0|15|1
C00143867|30324|2018|15.0|30|1
C00143867|30324|2018|19.5|45|2
C00143867|30269|2018|45.0|45|1
C00143867|30269|2018|45.0|90|1
C00143867|30269|2018|58.5|135|2
C00143867|29605|2018|20.0|20|1
C00143867|29605|2018|20.0|40|1
C00143867|29605|2018|26.0|60|2
C00143867|30041|2018|15.0|15|1
C00143867|30041|2018|15.0|30|1
C00143867|30041|2018|19.5|45|2
C00143867|30041|2018|24.0|60|3
C00143867|30041|2018|32.0|80|4
C00143867|30041|2018|38.0|100|5
C00143867|30041|2018|44.0|120|6
C00143867|30041|2018|46.5|135|7
C00143867|30041|2018|51.0|150|8
C00143867|30092|2018|50.0|50|1
C00143867|30092|2018|50.0|100|1
C00143867|30092|2018|65.0|150|2
C00143867|30189|2018|30.0|30|1
C00143867|30189|2018|30.0|60|1
C00143867|30189|2018|39.0|90|2
C00143867|30189|2018|41.0|110|3
C00143867|30189|2018|47.0|130|4
C00143867|30189|2018|53.0|150|5
C00143867|30082|2018|15.0|15|1
C00143867|30082|2018|15.0|30|1
C00143867|30082|2018|19.5|45|2
C00034157|30082|2018|21.9|57|3
C00034157|30082|2018|25.499999999999996|69|4
C00143867|30307|2018|10.0|10|1
C00143867|30307|2018|10.0|20|1
C00143867|30307|2018|13.0|30|2
C00143867|30328|2018|20.0|20|1
C00143867|30328|2018|20.0|40|1
C00143867|30328|2018|26.0|60|2
C00143867|30328|2018|25.0|70|3
C00143867|30328|2018|28.0|80|4
C00143867|30328|2018|31.0|90|5
C00143867|30101|2018|10.0|10|1
C00143867|30101|2018|10.0|20|1
C00143867|30101|2018|13.0|30|2
C00143867|30040|2018|10.0|10|1
C00143867|30040|2018|23.5|65|1
C00143867|30040|2018|58.0|120|2
C00143867|30040|2018|74.5|175|3
C00143867|30040|2018|59.5|185|4
C00143867|30040|2018|62.5|195|5
C00143867|30004|2018|30.0|30|1
C00143867|30004|2018|30.0|60|1
C00143867|30004|2018|39.0|90|2
C00143867|30004|2018|41.0|110|3
C00143867|30004|2018|47.0|130|4
C00143867|30004|2018|53.0|150|5
C00434811|30004|2018|52.0|160|6
C00434811|30004|2018|55.0|170|7
C00034157|30004|2018|68.5|195|8
C00034157|30004|2018|142.5|315|9
C00143867|30068|2018|15.0|15|1
C00143867|30068|2018|15.0|30|1
C00143867|30068|2018|19.5|45|2
C00143867|30290|2018|10.0|10|1
C00143867|30290|2018|10.0|20|1
C00143867|30290|2018|13.0|30|2
C00143867|63011|2018|15.0|15|1
C00143867|63011|2018|15.0|30|1
C00143867|63011|2018|19.5|45|2
C00034157|63011|2018|27.5|65|3
C00143867|30201|2018|25.0|25|1
C00143867|30201|2018|25.0|50|1
C00143867|30201|2018|32.5|75|2
C00143867|30052|2018|30.0|30|1
C00143867|30052|2018|30.0|60|1
C00143867|30052|2018|39.0|90|2
C00143867|30306|2018|20.0|20|1
C00143867|30306|2018|20.0|40|1
C00143867|30306|2018|26.0|60|2
C00143867|30281|2018|20.0|20|1
C00143867|30281|2018|20.0|40|1
C00143867|30281|2018|26.0|60|2
C00143867|63146|2018|15.0|15|1
C00143867|63146|2018|15.0|30|1
C00143867|63146|2018|19.5|45|2
C00121319|54913|2018|260.0|260|1
C00121319|54913|2018|169.0|390|1
C00121319|54913|2018|208.0|520|2
C00121319|54913|2018|247.0|650|3
C00121319|54913|2018|377.0|910|4
C00121319|54913|2018|364.0|1040|5
C00121319|54913|2018|494.0|1300|6
C00121319|78737|2018|130.0|130|1
C00121319|54911|2018|130.0|130|1
C00121319|55426|2018|130.0|130|1
C00121319|55432|2018|130.0|130|1
C00121319|55315|2018|130.0|130|1
C00121319|54115|2018|130.0|130|1
C00121319|55105|2018|130.0|130|1
C00121319|55427|2018|130.0|130|1
C00121319|55311|2018|130.0|130|1
C00121319|54130|2018|130.0|130|1
C00121319|54130|2018|130.0|260|1
C00121319|54914|2018|130.0|130|1
C00121319|54914|2018|130.0|260|1
C00121319|54914|2018|279.5|585|2
C00121319|53202|2018|210.0|210|1
C00121319|55108|2018|130.0|130|1
C00121319|55443|2018|130.0|130|1
C00121319|91320|2018|130.0|130|1
C00121319|48108|2018|975.0|975|1
C00121319|55113|2018|130.0|130|1
C00121319|55113|2018|130.0|260|1
C00121319|55113|2018|260.0|520|2
C00121319|54915|2018|130.0|130|1
C00121319|54915|2018|130.0|260|1
C00121319|55331|2018|130.0|130|1
C00121319|55369|2018|130.0|130|1
C00121319|55112|2018|130.0|130|1
C00121319|85248|2018|130.0|130|1
C00121319|55417|2018|130.0|130|1
C00121319|66224|2018|520.0|520|1
C00434811|66224|2018|165.8|534|1
C00434811|66224|2018|170.0|548|2
C00121319|46062|2018|260.0|260|1
C00121319|16066|2018|195.0|195|1
C00121319|44313|2018|260.0|260|1
C00121319|55406|2018|130.0|130|1
C00121319|55347|2018|130.0|130|1
C00121319|55347|2018|383.5|1105|1
C00121319|48114|2018|130.0|130|1
C00121319|54956|2018|1560.0|1560|1
C00121319|54956|2018|1656.0|3440|1
C00121319|54956|2018|1714.5|4415|2
C00121319|77433|2018|130.0|130|1
C00434811|77433|2018|46.0|140|1
C00434811|77433|2018|49.0|150|2
C00034157|77433|2018|62.5|175|3
C00121319|55305|2018|2496.0|2496|1
C00121319|55379|2018|180.0|180|1
C00121319|55129|2018|325.0|325|1
C00121319|55410|2018|130.0|130|1
C00121319|55410|2018|169.0|390|1
C00121319|94920|2018|520.0|520|1
C00121319|33811|2018|260.0|260|1
C00121319|64157|2018|260.0|260|1
C00121319|32118|2018|520.0|520|1
C00121319|48130|2018|650.0|650|1
C00121319|92009|2018|390.0|390|1
C00121319|97213|2018|130.0|130|1
C00121319|32771|2018|130.0|130|1
C00121319|54902|2018|130.0|130|1
C00121319|55337|2018|130.0|130|1
C00121319|53590|2018|130.0|130|1
C00034157|53590|2018|53.0|150|1
C00034157|53590|2018|73.0|190|2
C00121319|43085|2018|120.0|120|1
C00121319|85050|2018|130.0|130|1
C00121319|55416|2018|2496.0|2496|1
C00434811|55416|2018|756.5|2507|1
C00434811|55416|2018|759.8000000000001|2518|2
C00121319|55044|2018|130.0|130|1
C00121319|34787|2018|130.0|130|1
C00121319|74114|2018|130.0|130|1
C00121319|63021|2018|130.0|130|1
C00121319|50021|2018|130.0|130|1
C00121319|55346|2018|130.0|130|1
C00121319|75009|2018|130.0|130|1
C00121319|55025|2018|195.0|195|1
C00121319|55340|2018|260.0|260|1
C00121319|55116|2018|520.0|520|1
C00121319|15044|2018|130.0|130|1
C00121319|55419|2018|390.0|390|1
C00121319|55124|2018|520.0|520|1
C00121319|55356|2018|260.0|260|1
C00121319|55102|2018|2496.0|2496|1
C00121319|44060|2018|240.0|240|1
C00121319|55436|2018|195.0|195|1
C00397893|94539|2018|20.0|20|1
C00397893|94539|2018|20.0|40|1
C00397893|90630|2018|20.0|20|1
C00397893|90630|2018|20.0|40|1
C00397893|90732|2018|40.0|40|1
C00397893|90732|2018|29.5|65|1
C00397893|90732|2018|37.0|90|2
C00397893|90732|2018|55.0|130|3
C00397893|90815|2018|20.0|20|1
C00397893|90815|2018|20.0|40|1
C00397893|22101|2018|100.0|100|1
C00397893|22101|2018|100.0|200|1
C00034157|22101|2018|95.0|250|2
C00034157|22101|2018|110.0|300|3
C00397893|98116|2018|20.0|20|1
C00397893|98116|2018|20.0|40|1
C00397893|92679|2018|20.0|20|1
C00397893|92679|2018|20.0|40|1
C00434811|92679|2018|19.0|50|2
C00434811|92679|2018|22.0|60|3
C00397893|31328|2018|20.0|20|1
C00397893|31328|2018|20.0|40|1
C00397893|85658|2018|30.0|30|1
C00397893|85658|2018|30.0|60|1
C00434811|92651|2018|10.0|10|1
C00434811|92651|2018|10.0|20|1
C00434811|63124|2018|10.0|10|1
C00434811|63124|2018|10.0|20|1
C00434811|66207|2018|25.0|25|1
C00434811|66207|2018|25.0|50|1
C00434811|66061|2018|10.0|10|1
C00434811|66061|2018|10.0|20|1
C00434811|66061|2018|21.5|45|2
C00434811|66061|2018|31.0|70|3
C00434811|91941|2018|20.0|20|1
C00434811|91941|2018|20.0|40|1
C00434811|19355|2018|10.0|10|1
C00434811|19355|2018|10.0|20|1
C00434811|19355|2018|13.0|30|2
C00434811|19355|2018|16.0|40|3
C00434811|19355|2018|19.0|50|4
C00434811|19355|2018|22.0|60|5
C00434811|19355|2018|87.0|210|6
C00434811|19355|2018|168.0|360|7
C00434811|19355|2018|125.5|385|8
C00434811|19355|2018|133.0|410|9
C00422501|19355|2018|158.0|460|10
C00434811|43068|2018|20.0|20|1
C00434811|43068|2018|20.0|40|1
C00434811|19425|2018|50.0|50|1
C00434811|19425|2018|50.0|100|1
C00434811|19425|2018|47.5|125|2
C00434811|19425|2018|55.0|150|3
C00422501|19425|2018|59.0|170|4
C00434811|19382|2018|20.0|20|1
C00434811|19382|2018|15.799999999999999|34|1
C00434811|19382|2018|20.0|48|2
C00434811|19382|2018|21.4|58|3
C00434811|19382|2018|24.4|68|4
C00345603|19382|2018|100.1|243|5
